job_id,job_title,rome_code,rome_label,contract_type,contract_label,contract_nature,experience_required,experience_label,date_creation,calculated_salary,job_location,experience_required_months
4386340,Conseiller de vente (H/F),M1704,Responsable relation client (CRM),CDD,Contrat à durée déterminée - 24 Mois,Contrat apprentissage,E,Expérience exigée de 1 An(s),2024-09-19,35672.142857142855,77420,12
4385988,Conseiller de vente (H/F),M1704,Responsable relation client (CRM),CDD,Contrat à durée déterminée - 24 Mois,Contrat apprentissage,E,Expérience exigée de 1 An(s),2024-09-19,35672.142857142855,77400,12
4385716,Conseiller de vente (H/F),M1704,Responsable relation client (CRM),CDD,Contrat à durée déterminée - 24 Mois,Contrat apprentissage,E,Expérience exigée de 1 An(s),2024-09-19,35672.142857142855,94000,12
4385674,Conseiller de vente (H/F),M1704,Responsable relation client (CRM),CDD,Contrat à durée déterminée - 24 Mois,Contrat apprentissage,E,Expérience exigée de 1 An(s),2024-09-19,35672.142857142855,77170,12
4384818,Conseiller de vente (H/F),M1704,Responsable relation client (CRM),CDD,Contrat à durée déterminée - 24 Mois,Contrat apprentissage,E,Expérience exigée de 1 An(s),2024-09-19,35672.142857142855,75009,12
4382462,Conseiller de vente (H/F),M1704,Responsable relation client (CRM),CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 1 An(s),2024-09-19,35672.142857142855,92270,12
4371864,CHARGÉ(E) DE CLIENTÈLE (H/F),M1704,Responsable relation client (CRM),CDD,Contrat à durée déterminée - 12 Mois,Contrat travail,E,Expérience exigée de 3 An(s),2024-09-19,35672.142857142855,42000,36
4370435,Employé(e) Commercial(e) Rayon Boucherie (H/F),D1507,Employé / Employée de libre-service,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-09-19,21107.0,71370,0
4428446,Alternance Assistant(e) Commercial - Paris (H/F),D1410,Attaché commercial / Attachée commerciale,CDD,Contrat à durée déterminée - 12 Mois,Contrat apprentissage,S,Expérience souhaitée de 1 An(s),2024-09-19,21600.0,75002,12
4427644,Alternance Assistant(e) Commercial Alternance/Apprentissage (H/F),D1410,Attaché commercial / Attachée commerciale,CDD,Contrat à durée déterminée - 12 Mois,Contrat apprentissage,S,Expérience souhaitée de 1 An(s),2024-09-19,21600.0,06150,12
4427308,E.Leclerc - Employé(e) commercial(e) secteur fruits et legumes - H/F,D1507,Employé / Employée de libre-service,CDD,Contrat à durée déterminée - 6 Mois,Contrat travail,E,Expérience exigée,2024-09-19,21107.0,17800,0
4425743,Alternance Assistant(e) Commercial(e) et Marketing - Gonesse (H/F),M1705,Responsable marketing,CDD,Contrat à durée déterminée - 12 Mois,Contrat apprentissage,S,Expérience souhaitée de 1 An(s),2024-09-19,36088.88888888889,95500,12
4424840,E.Leclerc - Employé(e) commercial de rayon  polyvalent de Nuit - H/F,D1507,Employé / Employée de libre-service,CDI,Contrat à durée indéterminée,Contrat travail,S,Expérience souhaitée,2024-09-19,21107.0,78120,0
4400980,ASSISTANT(e) COMMERCIALE EN AGENCE DE TRAVAIL TEMPORAIRE H/F,D1401,Assistant commercial / Assistante commerciale,CDI,Contrat à durée indéterminée,Contrat travail,S,Expérience souhaitée de 2 An(s),2024-09-19,42259.416666666664,89200,24
4371346,Responsable d'affaires Facility Management confirmé(e) F/H - Commercial (H/F),D1407,Technico-commercial / Technico-commerciale,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 5 An(s),2024-09-19,35666.666666666664,92130,60
4362777,Assistant(e) commercial (H/F),D1401,Assistant commercial / Assistante commerciale,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée,2024-09-19,42259.416666666664,95710,0
181MPBB,Chargé / Chargée de clientèle e-commerce,M1704,Responsable relation client (CRM),CDI,CDI,Contrat travail,E,1 An(s),2024-09-20,35672.142857142855,75003,12
181MFYF,Quality Specialist (H/F),M1704,Responsable relation client (CRM),CDI,CDI,Contrat travail,E,1 An(s),2024-09-20,35672.142857142855,75008,12
181MBXK,Chargé de suivi qualité (H/F),M1704,Responsable relation client (CRM),MIS,Intérim - 4 Mois,Contrat travail,E,2 An(s),2024-09-20,35672.142857142855,92300,24
181MJMG,Employé.e Commercial.e polyvalent.e (H/F),D1409,Assistant / Assistante administration des ventes,CDI,CDI,Contrat travail,E,6 Mois,2024-09-20,30000.0,75011,6
181MFDG,Assistant(e) commercial(e) (H/F),D1409,Assistant / Assistante administration des ventes,CDI,CDI,Contrat travail,D,Débutant accepté,2024-09-20,30000.0,59140,0
181LZDY,Assistant(e) Commercial(e) centre de formation (h/f),D1401,Assistant commercial / Assistante commerciale,MIS,Intérim - 3 Mois,Contrat travail,D,Débutant accepté,2024-09-20,42259.416666666664,33700,0
181LYNN,Apprenti(e) employé(e) commercial(e) (H/F),D1507,Employé / Employée de libre-service,CDD,CDD - 24 Mois,Contrat apprentissage,D,Débutant accepté,2024-09-20,21107.0,76460,0
181LNNQ,Conseiller(e) commercial en immobilier (H/F) SEM07500M,C1504,Conseiller / Conseillère immobilier,CDI,CDI,Contrat travail,E,3 An(s),2024-09-20,27000.0,26000,36
181LJGZ,ASSISTANT(E) COMMERCIAL(E) SAV (H/F),D1401,Assistant commercial / Assistante commerciale,CDI,CDI,Contrat travail,D,Débutant accepté,2024-09-20,42259.416666666664,78420,0
4470697,E.Leclerc - Employé(e) commercial épicerie  - H/F,M1707,Responsable commercial / commerciale,CDI,Contrat à durée indéterminée,Contrat travail,S,Expérience souhaitée,2024-09-20,22296.0,72500,0
4454959,Animateur / trice d'activités périscolaire mutualisé 25h (H/F),M1704,Responsable relation client (CRM),CDD,Contrat à durée déterminée - 12 Mois,Contrat travail,D,Débutant accepté,2024-09-20,35672.142857142855,83390,0
4470669,E.Leclerc - EMPLOYE-E COMMERCIAL-E rayon FRAIS LS - H/F,D1507,Employé / Employée de libre-service,CDI,Contrat à durée indéterminée,Contrat travail,S,Expérience souhaitée,2024-09-20,21107.0,59270,0
4470651,E.Leclerc - EMPLOYE(E) COMMERCIAL(E) RAYON JOUETS / PAPETERIE - H/F,D1507,Employé / Employée de libre-service,CDI,Contrat à durée indéterminée,Contrat travail,S,Expérience souhaitée,2024-09-20,21107.0,44110,0
4439762,Employé(e) commercial(e) polyvalent(e) Boulangerie H/F,D1507,Employé / Employée de libre-service,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-09-20,21107.0,01710,0
4439015,Responsable d'affaires électricité confirmé(e) F/H - Commercial (H/F),D1407,Technico-commercial / Technico-commerciale,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 4 An(s),2024-09-20,35666.666666666664,34000,48
4439003,Assistant(e) commercial(e) H/F,D1401,Assistant commercial / Assistante commerciale,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-09-20,42259.416666666664,45640,0
4438102,Assistant(e) Commercial(e) Gestionnaire des Commandes (H/F),D1401,Assistant commercial / Assistante commerciale,CDI,Contrat à durée indéterminée,Contrat travail,S,Expérience souhaitée de 1 An(s),2024-09-20,42259.416666666664,72000,12
4433383,Conseiller(e) de vente F/H - Bonpoint (H/F),C1504,Conseiller / Conseillère immobilier,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 1 An(s),2024-09-20,27000.0,75016,12
181MSTG,Assistant(e) commercial(e)  (H/F),D1401,Assistant commercial / Assistante commerciale,MIS,Intérim - 3 Mois,Contrat travail,E,2 An(s),2024-09-21,240000.0,44600,24
4531490,Chargé(e) E-commerce H/F,M1707,Responsable commercial / commerciale,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-09-21,22296.0,92500,0
4488162,Assistant merchandising (H/F),D1401,Assistant commercial / Assistante commerciale,MIS,Mission intérimaire - 1 Mois,Contrat travail,E,Expérience exigée de 1 An(s),2024-09-21,42259.416666666664,80390,12
4535747,"Assistant(e) Commercial(e) Trilingue (Français, Anglais, Néerlandais) H/F",D1401,Assistant commercial / Assistante commerciale,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée,2024-09-21,42259.416666666664,57100,0
4535736,Responsable commercial-e F/H/X (H/F),M1707,Responsable commercial / commerciale,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 5 An(s) (SUR LE MEME TYPE DE POSTE),2024-09-21,22296.0,77420,60
4535475,Alternance Assistant(e) commercial(e) et marketing H/F - Garidech (F/H),D1401,Assistant commercial / Assistante commerciale,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée,2024-09-21,42259.416666666664,31380,0
4526094,Conseiller de vente (H/F),M1704,Responsable relation client (CRM),CDD,Contrat à durée déterminée - 6 Mois,Contrat travail,D,Débutant accepté,2024-09-21,22044.0,78140,0
4525712,Conseiller de vente (H/F),M1704,Responsable relation client (CRM),CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-09-21,22044.0,78140,0
4523428,Conseiller de vente (H/F),M1704,Responsable relation client (CRM),CDD,Contrat à durée déterminée - 24 Mois,Contrat apprentissage,E,Expérience exigée de 1 An(s),2024-09-21,35672.142857142855,94100,12
4521450,Conseiller de vente (H/F),M1704,Responsable relation client (CRM),CDD,Contrat à durée déterminée - 24 Mois,Contrat apprentissage,E,Expérience exigée de 1 An(s),2024-09-21,35672.142857142855,75009,12
4520570,Conseiller de vente (H/F),M1704,Responsable relation client (CRM),CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-09-21,35672.142857142855,94230,0
4520413,Conseiller de vente (H/F),M1704,Responsable relation client (CRM),CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-09-21,35672.142857142855,44570,0
4520155,Conseiller de vente (H/F),M1704,Responsable relation client (CRM),CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-09-21,23208.0,20213,0
4519693,Conseiller(e) de Vente (H/F) CDI 35H,M1704,Responsable relation client (CRM),CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-09-21,35672.142857142855,91000,0
4519587,Chargé de clientèle (H/F),M1704,Responsable relation client (CRM),CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 1 An(s),2024-09-21,35672.142857142855,91220,12
4519381,Conseiller de vente (H/F),M1704,Responsable relation client (CRM),CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-09-21,35672.142857142855,83000,0
4519123,Conseiller(e) de Vente (H/F) CDI 35H,M1704,Responsable relation client (CRM),CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-09-21,35672.142857142855,92000,0
4518256,Conseiller de vente (H/F),M1704,Responsable relation client (CRM),CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-09-21,35672.142857142855,85330,0
4516818,Conseiller de vente (H/F),M1704,Responsable relation client (CRM),CDD,Contrat à durée déterminée - 24 Mois,Contrat apprentissage,D,Débutant accepté,2024-09-21,35672.142857142855,67000,0
4515880,Conseiller de vente (H/F),M1704,Responsable relation client (CRM),CDD,Contrat à durée déterminée - 24 Mois,Contrat apprentissage,D,Débutant accepté,2024-09-21,35672.142857142855,75009,0
4514938,Conseiller de vente (H/F),M1704,Responsable relation client (CRM),CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-09-21,35672.142857142855,75009,36
4511459,CHARGÉ DE CLIENTÈLE (H/F),M1704,Responsable relation client (CRM),CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-09-21,35672.142857142855,01100,36
4505291,RESPONSABLE DU SERVICE COMMERCE (H/F),M1707,Responsable commercial / commerciale,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-09-21,22296.0,60100,0
4490268,Chargé(e) de Clientèle H/F,M1704,Responsable relation client (CRM),CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-09-21,35672.142857142855,94400,0
4513384,Employé(e) Commercial(e) (H/F),D1507,Employé / Employée de libre-service,CDD,Contrat à durée déterminée - 21 Jour(s),Contrat travail,D,Débutant accepté,2024-09-21,21107.0,42720,0
4549341,E.Leclerc - Employé(e) commercial(e) DPH - H/F,D1507,Employé / Employée de libre-service,CDD,Contrat à durée déterminée - 15 Jour(s),Contrat travail,S,Expérience souhaitée,2024-09-21,21107.0,44700,0
4549147,E.Leclerc - Employé(e) commercial(e) Petfood - H/F,D1507,Employé / Employée de libre-service,CDD,Contrat à durée déterminée - 3 Mois,Contrat travail,S,Expérience souhaitée,2024-09-21,21107.0,44700,0
4546777,E.Leclerc - Employé(e) commercial(e) rayon poissonnerie - H/F,D1507,Employé / Employée de libre-service,CDD,Contrat à durée déterminée - 3 Mois,Contrat travail,S,Expérience souhaitée,2024-09-21,21107.0,14123,0
4545814,E.Leclerc - Employé(e) commercial(e) Drive - H/F,N1303,Approvisionneur / Approvisionneuse logistique,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-09-21,22800.0,19200,0
4535418,Alternance Assistant(e) Commercial - Paris (F/H) (H/F),D1401,Assistant commercial / Assistante commerciale,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée,2024-09-21,42259.416666666664,75001,0
4507547,Assistant(e) commercial(e) ADV F/H - ALTHO (H/F),D1401,Assistant commercial / Assistante commerciale,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 2 An(s),2024-09-21,42259.416666666664,56920,24
4505508,ASSISTANT(E) COMMERCIAL(E) et COMMUNICATION (H/F),D1401,Assistant commercial / Assistante commerciale,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-09-21,42259.416666666664,63360,0
4511392,Ingénieur(e) avant-vente H/F,D1407,Technico-commercial / Technico-commerciale,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 5 An(s),2024-09-21,35666.666666666664,92120,60
4504829,Télévendeur(se)/Téléconseiller(e)/vente par téléphone boissons H/F,D1409,Assistant / Assistante administration des ventes,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-09-21,30000.0,92390,0
181NFCV,Apprenti(e) employé(e) de commerce (H/F),D1507,Employé / Employée de libre-service,CDD,CDD - 12 Mois,Contrat apprentissage,D,Débutant accepté,2024-09-23,21107.0,59440,0
181NBPG,Chargé de clientèle SAV E-commerce (H/F),M1605,Secrétaire technique,CDI,CDI,Contrat travail,D,Débutant accepté,2024-09-23,23000.0,38800,0
181NYQK,Chargé de communication (H/F),M1704,Responsable relation client (CRM),CDD,CDD - 24 Mois,Contrat apprentissage,D,Débutant accepté,2024-09-23,35672.142857142855,90000,0
181NFQT,Conseiller(e) clientèle en milieu hospitalier - CDD (H/F),M1704,Responsable relation client (CRM),CDD,CDD - 1 Mois,Contrat travail,E,1 An(s),2024-09-23,22752.0,45000,12
181NBDS,Chargé de clientèle,M1704,Responsable relation client (CRM),MIS,Intérim - 12 Mois,Contrat travail,S,2 An(s),2024-09-23,21594.0,27360,24
181PNJR,ASSISTANT COMMERCIAL H/F (H/F),D1401,Assistant commercial / Assistante commerciale,CDI,CDI,Contrat travail,E,3 An(s),2024-09-23,26700.0,71000,36
181MZHQ, Assistant commercial / Assistante commerciale JUNIOR (H/F),D1401,Assistant commercial / Assistante commerciale,CDI,CDI,Contrat travail,E,11 Mois,2024-09-23,24000.0,37000,11
181PMSK,Employé(e) commercial(e) polyvalent(e) (H/F),D1507,Employé / Employée de libre-service,CDI,CDI,Contrat travail,E,1 An(s),2024-09-23,22044.0,97222,12
181PLKS,Assistant(e) commerciale / chargé(e) de la location # CDI (H/F),C1504,Conseiller / Conseillère immobilier,CDI,CDI,Contrat travail,D,Débutant accepté,2024-09-23,27000.0,35800,0
181PLKL,EMPLOYÉ(E) COMMERCIAL(E) TOUT SECTEUR H/F,D1507,Employé / Employée de libre-service,CDI,CDI,Contrat travail,E,6 Mois,2024-09-23,22044.0,69003,6
181PHVZ,Assistant(e) commercial(e) (H/F),D1401,Assistant commercial / Assistante commerciale,CDI,CDI,Contrat travail,D,Débutant accepté,2024-09-23,24101.0,78350,0
181PGGJ,Assistant(e) commercial(e) d'exploitation (H/F),D1401,Assistant commercial / Assistante commerciale,CDI,CDI,Contrat travail,E,12 Mois - domaine commercial ou transport,2024-09-23,26500.0,47450,12
181PBYJ,Assistant(e) Commercial(e) (H/F),D1409,Assistant / Assistante administration des ventes,CDI,CDI,Contrat travail,E,3 An(s),2024-09-23,30000.0,91470,36
181PBBP,Employé(e) commercial (H/F),D1507,Employé / Employée de libre-service,CDD,CDD - 12 Mois,Contrat apprentissage,D,Débutant accepté,2024-09-23,16002.0,59000,0
181NZMG,Assistant(e) commercial(e) (H/F),D1401,Assistant commercial / Assistante commerciale,CDI,CDI,Contrat travail,E,2 An(s),2024-09-23,26000.0,95410,24
181NSRL,Assistant(e) Commercial(e) (H/F),D1401,Assistant commercial / Assistante commerciale,CDI,CDI,Contrat travail,E,1 An(s),2024-09-23,42259.416666666664,63780,12
181NKPH,Assistant/e commercial/e (H/F),D1401,Assistant commercial / Assistante commerciale,CDI,CDI,Contrat travail,D,Débutant accepté,2024-09-23,42259.416666666664,44000,0
181NBWT,Assistant(e) commercial dans le domaine du bâtiment (H/F),D1401,Assistant commercial / Assistante commerciale,CDI,CDI,Contrat travail,E,4 An(s),2024-09-23,16560.0,91230,48
181NBTX,ASSISTANT(E) COMMERCIAL(E) ASSURANCE DE PERSONNES (H/F),D1401,Assistant commercial / Assistante commerciale,CDI,CDI,Contrat travail,E,2 An(s),2024-09-23,42259.416666666664,69009,24
181MZVG,Assistant-e commercial-e polyvalent(e)  (H/F),D1401,Assistant commercial / Assistante commerciale,CDI,CDI,Contrat travail,E,2 An(s) - d'assistanat commerciale,2024-09-23,26052.0,81310,24
181PNSH,Employé(e) de vente polyvalente Epicerie/Restauration (H/F),D1507,Employé / Employée de libre-service,CDI,CDI,Contrat travail,E,1 An(s),2024-09-23,21107.0,93200,12
181NQBC,Conseiller(e) de vente (H/F),D1212,Vendeur / Vendeuse en équipement de la maison,CDI,CDI,Contrat travail,D,Débutant accepté,2024-09-23,27500.0,06000,0
181NJLR,EMPLOYE(E) POLYVALENT(E) DE VENTE EN RESTAURATION (H/F) TEMPS PLE (H/F),G1603,Équipier polyvalent / Équipière polyvalente de restauration rapide,CDD,CDD - 6 Mois,Contrat travail,E,1 An(s),2024-09-23,21192.0,38000,12
4611664,E.Leclerc - Employé(e) commercial(e) - Rayon Crémerie - H/F,D1507,Employé / Employée de libre-service,CDD,Contrat à durée déterminée - 3 Mois,Contrat travail,S,Expérience souhaitée,2024-09-23,21107.0,56400,0
4611638,E.Leclerc - Employé(e) commercial(e) Produits Frais Traditionnels - H/F,D1507,Employé / Employée de libre-service,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée,2024-09-23,21107.0,44700,0
181PXNW,Traffic Manager SEA / Acquisition client e-commerce (H/F),M1705,Responsable marketing,CDI,CDI,Contrat travail,E,2 An(s),2024-09-24,36088.88888888889,49124,24
181QCTD,Ecommerce Product Coordinator (H/F),M1707,Responsable commercial / commerciale,CDI,CDI,Contrat travail,E,2 An(s),2024-09-24,22296.0,75010,24
181QQTB,Closer (H/F),M1704,Responsable relation client (CRM),CDD,CDD - 6 Mois,Contrat apprentissage,D,Débutant accepté,2024-09-24,35672.142857142855,25000,0
181QGVT,Conseiller clientèle en milieu hospitalier (H/F),M1704,Responsable relation client (CRM),CDI,CDI,Contrat travail,E,1 An(s),2024-09-24,35672.142857142855,77600,12
181QFHM,Conseiller clientèle en milieu hospitalier (H/F),M1704,Responsable relation client (CRM),CDI,CDI,Contrat travail,E,1 An(s),2024-09-24,35672.142857142855,85000,12
181PWTB,Charge relation client (H/F),M1704,Responsable relation client (CRM),MIS,Intérim - 6 Mois,Contrat travail,S,1 An(s),2024-09-24,35672.142857142855,87000,12
181QZNT,ASSISTANT(E) COMMERCIAL(E) (H/F),D1401,Assistant commercial / Assistante commerciale,CDI,CDI,Contrat travail,D,Débutant accepté,2024-09-24,42259.416666666664,33530,0
181QWKB,Assistant(e) commercial(e) et marketing (H/F),D1401,Assistant commercial / Assistante commerciale,MIS,Intérim - 3 Mois,Contrat travail,D,Débutant accepté,2024-09-24,42259.416666666664,44150,0
181QVQP,Assistant(e) Commercial(e) (H/F) en alternance,D1401,Assistant commercial / Assistante commerciale,CDD,CDD - 12 Mois,Contrat apprentissage,D,Débutant accepté,2024-09-24,42259.416666666664,97122,0
181QTKX,Assistant(e) commercial(e) & ADV - H/F (H/F),D1401,Assistant commercial / Assistante commerciale,CDI,CDI,Contrat travail,E,3 An(s),2024-09-24,42259.416666666664,60290,36
181QLFP,Assistant(e) Commercial(e) (H/F),D1401,Assistant commercial / Assistante commerciale,CDI,CDI,Contrat travail,E,3 An(s),2024-09-24,42259.416666666664,33700,36
181PSPG,Conseiller(e) Commercial(e) Indépendant(e) (H/F),D1402,Commercial / Commerciale grands comptes et entreprises,LIB,Profession libérale,Emploi non salarié,E,1 An(s),2024-09-24,19200.0,13016,12
181PSKQ,Conseiller(e) Commercial(e) Indépendant(e) (H/F),D1402,Commercial / Commerciale grands comptes et entreprises,LIB,Profession libérale,Emploi non salarié,E,1 An(s),2024-09-24,19200.0,13015,12
181PQZY,EMPLOYE.E COMMERCIAL.E (H/F),D1507,Employé / Employée de libre-service,CDI,CDI,Contrat travail,D,Débutant accepté,2024-09-24,21107.0,74000,0
181PZDB,CONSEILLER(E) DE VENTE DECORATION /PEINTURE/SANITAIRE/ SOL (H/F),D1507,Employé / Employée de libre-service,CDI,CDI,Contrat travail,D,Débutant accepté,2024-09-24,21107.0,46100,0
4681824,Conseiller de vente (H/F),M1704,Responsable relation client (CRM),CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 1 An(s),2024-09-24,35672.142857142855,53940,12
4692209,Conseiller de vente (H/F),M1704,Responsable relation client (CRM),CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-09-24,35672.142857142855,77120,0
4691869,Chargé de clientèle (H/F),M1704,Responsable relation client (CRM),MIS,Mission intérimaire - 4 Mois,Contrat travail,D,Débutant accepté,2024-09-24,35672.142857142855,31000,0
4682651,ASSISTANT(E) COMMERCIAL(E) ET TÉLÉVENTE (H/F),D1401,Assistant commercial / Assistante commerciale,MIS,Mission intérimaire - 7 Mois,Contrat travail,D,Débutant accepté,2024-09-24,42259.416666666664,42350,0
4678617,CHARGÉ(E) DE CLIENTÈLE (H/F),M1704,Responsable relation client (CRM),CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 3 An(s),2024-09-24,35672.142857142855,59113,36
4676173,Chargé de clientèle (H/F),M1704,Responsable relation client (CRM),CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-09-24,35672.142857142855,94200,0
4672645,Conseiller clientèle en agence- CDI F/H - Administration des ventes et SAV (H/F),M1704,Responsable relation client (CRM),CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-09-24,35672.142857142855,85600,0
4662051,Conseiller de vente (H/F),M1704,Responsable relation client (CRM),CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-09-24,35672.142857142855,56190,0
4675185,Employé(e) Commercial(e) Rayon Boucherie (H/F),D1507,Employé / Employée de libre-service,CDI,Contrat à durée indéterminée,Contrat travail,S,Expérience souhaitée de 1 An(s),2024-09-24,21107.0,52500,12
4676117,Assistant(e) commercial(e) (F/H) (H/F),D1401,Assistant commercial / Assistante commerciale,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée de 2 An(s),2024-09-24,42259.416666666664,33700,24
4675236,Attaché(e) Commercial(e) Sédentaire (H/F),D1410,Attaché commercial / Attachée commerciale,CDI,Contrat à durée indéterminée,Contrat travail,E,Expérience exigée,2024-09-24,21600.0,77610,0
4675129,ASSISTANT(E) COMMERCIAL(E) H/F,D1401,Assistant commercial / Assistante commerciale,CDI,Contrat à durée indéterminée,Contrat travail,D,Débutant accepté,2024-09-24,42259.416666666664,70360,0
4674894,Conseiller(e) de vente F/H - Bonpoint (H/F),C1504,Conseiller / Conseillère immobilier,CDD,Contrat à durée déterminée - 1 Mois,Contrat travail,E,Expérience exigée de 1 An(s),2024-09-24,27000.0,75006,12
181RXTN,Chargé / Chargée de clientèle e-commerce (H/F),M1704,Responsable relation client (CRM),CDI,CDI,Contrat travail,D,Débutant accepté,2024-09-25,35672.142857142855,95150,0
181SLDH,Charge relation client (H/F),M1704,Responsable relation client (CRM),MIS,Intérim - 12 Mois,Contrat travail,S,1 An(s),2024-09-25,35672.142857142855,75015,12
181SLDD,Charge relation client (H/F),M1704,Responsable relation client (CRM),MIS,Intérim - 12 Mois,Contrat travail,D,Débutant accepté,2024-09-25,35672.142857142855,78280,0
181RGQW,Brand Ambassador Français/Anglais/Espagnol (H/F),M1704,Responsable relation client (CRM),CDI,CDI,Contrat travail,D,Débutant accepté,2024-09-25,35672.142857142855,92300,0
181SLJB,Assistant commercial / Assistante commerciale et appels d'offres (H/F),D1401,Assistant commercial / Assistante commerciale,CDD,CDD - 8 Mois,Contrat travail,E,12 Mois,2024-09-25,42259.416666666664,59930,12
181SKLF,Responsable commercial(e) particuliers (H/F),M1707,Responsable commercial / commerciale,CDD,CDD - 6 Mois,Contrat travail,E,1 An(s) - vente/tourisme,2024-09-25,22296.0,41400,12
181RHFG,Assistant ADV et commercial (H/F),D1401,Assistant commercial / Assistante commerciale,CDD,CDD - 6 Mois,Contrat travail,E,12 Mois,2024-09-25,42259.416666666664,34000,12
181SHPY,Assistant(e) Commerciale et administrative  (H/F),D1401,Assistant commercial / Assistante commerciale,CDD,CDD - 10 Mois,Contrat travail,E,6 Mois - assist commerciale)/sect  formation,2024-09-25,42259.416666666664,93420,6
181SBRX,Assistant(e) commercial(e) : location (H/F),C1504,Conseiller / Conseillère immobilier,CDI,CDI,Contrat travail,E,1 An(s),2024-09-25,27000.0,46500,12
181RXHY,Agent(e) commercial(e) indépendant(e) immobilier (H/F),C1504,Conseiller / Conseillère immobilier,CDI,CDI,Contrat travail,D,Débutant accepté,2024-09-25,27000.0,73640,0
181RWJM,Employé(e) Commercial(e) Rayon Poissonnerie/Marée/Traiteur (H/F),D1507,Employé / Employée de libre-service,CDI,CDI,Contrat travail,E,"1 An(s) - Commerce,Grande distri,Poissonnerie",2024-09-25,21107.0,82300,12
181RRBM,EMPLOYE (E) COMMERCIAL (H/F),D1507,Employé / Employée de libre-service,CDD,CDD - 12 Mois,Contrat apprentissage,D,Débutant accepté,2024-09-25,21107.0,62500,0
181RRBH,Ingénieur(e) Commercial(e) IT (H/F),D1407,Technico-commercial / Technico-commerciale,CDI,CDI,Contrat travail,E,2 An(s),2024-09-25,35666.666666666664,92800,24
181RQTF,Employé (e) Commercial (e) (H/F),D1507,Employé / Employée de libre-service,CDD,CDD - 12 Mois,Contrat apprentissage,D,Débutant accepté,2024-09-25,21107.0,62500,0
181RQJV,Attaché(e) commercial(e) services auprès des entreprises (H/F),D1402,Commercial / Commerciale grands comptes et entreprises,CDI,CDI,Contrat travail,E,1 An(s) - Dans le domaine,2024-09-25,19200.0,29290,12
181RPPV,Ingénieur(e) Commercial(e) IT (H/F),D1407,Technico-commercial / Technico-commerciale,CDI,CDI,Contrat travail,E,1 An(s),2024-09-25,35666.666666666664,94500,12
181RKJN,EMPLOYE(e) COMMERCIAL(e) (H/F),D1507,Employé / Employée de libre-service,CDD,CDD - 2 Mois,Contrat travail,D,Débutant accepté,2024-09-25,21107.0,67720,0
181RKHD,EMPLOYE(e) COMMERCIAL(e) (H/F),D1507,Employé / Employée de libre-service,CDI,CDI,Contrat travail,D,Débutant accepté,2024-09-25,21107.0,67720,0
